С‚РѕРїРѕРІС‹Рµ С…Р°СЂР°РєС‚РµСЂРёСЃС‚РёРєРё вЂ” РµРґРёРЅСЃС‚РІРµРЅРЅС‹Р№ РєРѕРјРїР°РєС‚РЅС‹Р№ С„Р»Р°РіРјР°РЅ РѕСЃРµРЅРё 1 РЅР° snapdragon 1 Сѓ РјРµРЅСЏ Р°РЅС‚СѓС‚Сѓ РїРѕРєР°Р·Р°Р» 1 С‡С‚Рѕ РІС‹С€Рµ Р±РѕР»СЊС€РёРЅСЃС‚РІР° СЃРѕРІСЂРµРјРµРЅРЅС‹С… Р°РїРїР°СЂР°С‚РѕРІ Рё РЅР° СѓСЂРѕРІРЅРµ С„Р»Р°РіРјР°РЅРѕРІ СЌС‚РѕР№ РѕСЃРµРЅРё С…РѕС‚СЏ РјРѕРґРµР»СЊ РїРѕР·РёС†РёРѕРЅРёСЂСѓРµС‚СЃСЏ РєР°Рє РјР»Р°РґС€РёР№ Р±СЂР°С‚ z;1
РІРЅРµС€РЅРёР№ РІРёРґ вЂ” РІ С‡РµСЂРЅРѕРј С†РІРµС‚Рµ РІС‹РіР»СЏРґРёС‚ РѕС‡РµРЅСЊ СЃРѕР»РёРґРЅРѕ РїР»Р°СЃС‚РёРєРѕРІС‹Рµ СЂР°РјРєРё РЅРµ РїРѕР»СѓРїСЂРѕР·СЂР°С‡РЅС‹ РІ РѕС‚Р»РёС‡РёРµ РѕС‚ РґСЂСѓРіРёС… С†РІРµС‚РѕРІ Р·Р°РґРЅСЏСЏ СЃС‚РµРєР»СЏРЅРЅР°СЏ РїР°РЅРµР»СЊ С‚РѕР¶Рµ СЃРјРѕС‚СЂРёС‚СЃСЏ СЃС‚РёР»СЊРЅРѕ РЅРѕ РїСЂРё СЌС‚РѕРј Р±СЊРµС‚СЃСЏ СЃРј РЅРёР¶Рµ РѕС‰СѓС‰РµРЅРёРµ РІ СЂСѓРєР°С… С‚Р°РєРѕРµ РєР°РєРѕРµ Р±С‹Р»Рѕ РєРѕРіРґР° С‚РѕР»СЊРєРѕ РІС‹С€РµР»;1
РіР°Р±Р°СЂРёС‚С‹ вЂ” РјРѕР¶РЅРѕ Р±РµР· РїСЂРѕР±Р»РµРј РїРѕР»СЊР·РѕРІР°С‚СЊСЃСЏ РѕРґРЅРѕР№ СЂСѓРєРѕР№ РјСѓР¶СЃРєР°СЏ СЂСѓРєР° СЃСЂРµРґРЅРµРіРѕ СЂР°Р·РјРµСЂР° РїСЂРё С‚РѕС‡РЅРѕ С‚Р°РєРёС… Р¶Рµ РІРЅРµС€РЅРёС… СЂР°Р·РјРµСЂР°С… РєР°Рє Рё Сѓ РїСЂРµРґС‹РґСѓС‰РµР№ РјРѕРґРµР»Рё z1 compact РґРёР°РіРѕРЅР°Р»СЊ СЌРєСЂР°РЅР° РІС‹СЂРѕСЃР»Р° СЃ  РґРѕ  РґСЋР№РјР° Рё РїСЂРёР±Р»РёР·РёР»Р°СЃСЊ Рє galaxy s Рё htc one m Р° СЌС‚Рѕ;1
Р±РѕР»СЊС€Р°СЏ Р±Р°С‚Р°СЂРµСЏ вЂ” СЃРјР°СЂС‚С„РѕРЅР° С…РІР°С‚Р°РµС‚ РјРёРЅРёРјСѓРј РЅР° РґРІР° РґРЅСЏ Р° С‡Р°СЃС‚Рѕ Рё РЅР° С‚СЂРё Рё СЌС‚Рѕ Р±РµР· РёСЃРїРѕР»СЊР·РѕРІР°РЅРёСЏ СЂРµР¶РёРјР° stamina РІ РЅРµРј Р·Р°Р±Р»РѕРєРёСЂРѕРІР°РЅРЅС‹Р№ СЃРјР°СЂС‚С„РѕРЅ РІРѕРѕР±С‰Рµ РЅРµ РµСЃС‚ Р±Р°С‚Р°СЂРµСЋ Р·Р° СЃС‡РµС‚ РѕСЃС‚Р°РЅРѕРІРєРё С„РѕРЅРѕРІС‹С… РїСЂРёР»РѕР¶РµРЅРёР№;1
С…РѕСЂРѕС€Р°СЏ РїСЂРѕС€РёРІРєР° вЂ” Р·Р° РґРІРµ РЅРµРґРµР»Рё РёСЃРїРѕР»СЊР·РѕРІР°РЅРёСЏ Р»Р°РіРѕРІ РІ РЅРµР№ РЅРµ Р·Р°РјРµС‡РµРЅРѕ РІ РїСЂРёРЅС†РёРїРµ Р±С‹РІР°РµС‚ С‡СѓС‚СЊ РїРѕРґС‚РѕСЂРјР°Р¶РёРІР°СЋС‚ РѕС‚РґРµР»СЊРЅС‹Рµ СЃС‚РѕСЂРѕРЅРЅРёРµ РІРёРґР¶РµС‚С‹ РЅРѕ РёР· РєРѕСЂРѕР±РєРё РІСЃРµ РѕС‡РµРЅСЊ С€СѓСЃС‚СЂРѕ СЂР°Р±РѕС‚Р°РµС‚;1
РѕС‚Р»РёС‡РЅР°СЏ РєР»Р°РІРёР°С‚СѓСЂР° РѕС‚ СЃРѕРЅРё СЃ РїСЂРµРґРёРєС‚РёРІРЅС‹Рј РІРІРѕРґРѕРј С…РѕСЂРѕС€Рѕ Р°РґР°РїС‚РёСЂРѕРІР°РЅР° Рє СЂСѓСЃСЃРєРѕРјСѓ СЏР·С‹РєСѓ СЃРІР°Р№РїРѕРј РІРѕРѕР±С‰Рµ С‚РµРїРµСЂСЊ РЅРµ РїРѕР»СЊР·СѓСЋСЃСЊ;1
С…РѕСЂРѕС€Р°СЏ РєР°СЃС‚РѕРјРёР·РёСЂСѓРµРјРѕСЃС‚СЊ РїСЂРѕС€РёРІРєРё РїРѕ СЃСЂР°РІРЅРµРЅРёСЋ СЃ С…РІР°Р»РµРЅС‹Рј СЃС‚РѕРєРѕРІС‹Рј Р°РЅРґСЂРѕРёРґРѕРј СЃ РЅРµРєСЃСѓСЃРѕРІ вЂ” РѕС‡РµРЅСЊ РјРЅРѕРіРѕРµ РјРѕР¶РЅРѕ РЅР°СЃС‚СЂРѕРёС‚СЊ РїРѕРґ СЃРµР±СЏ Рє РїСЂРёРјРµСЂСѓ вЂ” РїР°РЅРµР»СЊ Р±С‹СЃС‚СЂС‹С… РЅР°СЃС‚СЂРѕРµРє РєСЃС‚Р°С‚Рё РѕС‚РєСЂС‹РІР°РµС‚СЃСЏ С‚СѓС‚ РѕРЅР° Р°Р¶  СЃРїРѕСЃРѕР±Р°РјРё РІ РѕС‚Р»РёС‡РёРµ РѕС‚ СЃС‚РѕРєРѕРІРѕРіРѕ Р°РЅРґСЂРѕРёРґР°;1
РєР°РјРµСЂР° С…РѕС‚СЊ РµРµ РјРЅРѕРіРёРµ СЂСѓРіР°СЋС‚ РЅРѕ Р·Р° СЃС‡РµС‚ РјРµРіР°РїРёРєСЃРµР»СЊРЅРѕРіРѕ СЃРµРЅСЃРѕСЂР° С„РѕС‚Рѕ РїРѕР»СѓС‡Р°СЋС‚СЃСЏ РѕС‡РµРЅСЊ С‡РµС‚РєРёРјРё;1
РґР»СЏ РєР°РјРµСЂС‹ РµСЃС‚СЊ РѕС‚РґРµР»СЊРЅР°СЏ С…Р°СЂРґРІР°СЂРЅР°СЏ РєРЅРѕРїРєР° СЃ  СѓСЂРѕРІРЅСЏРјРё РЅР°Р¶Р°С‚РёСЏ РєР°Рє Сѓ РЅРѕСЂРјР°Р»СЊРЅС‹С… С„РѕС‚РѕР°РїРїР°СЂР°С‚РѕРІ Р·Р° СЃС‡РµС‚ С‡РµРіРѕ РјРѕР¶РЅРѕ СЃРґРµР»Р°С‚СЊ С„РѕС‚РѕРіСЂР°С„РёСЋ Р·Р°  СЃРµРєСѓРЅРґС‹ РЅРµ РґРѕС‚СЂР°РіРёРІР°СЏСЃСЊ РґРѕ СЌРєСЂР°РЅР° РІРѕРѕР±С‰Рµ;1
Р°РґРµРєРІР°С‚РЅР°СЏ С†РµРЅР° РІ СЂРѕСЃСЃРёРё РІ РЅРѕСЏР±СЂРµ РјРѕР¶РЅРѕ РЅР°Р№С‚Рё РїРѕ С†РµРЅРµ РґРµС€РµРІР»Рµ Рє;1
РєРѕРјРїР°РєС‚РЅС‹Р№ РєРѕСЂРїСѓСЃ  РѕС‡РµРЅСЊ СѓРґРѕР±РЅРѕ Р»РµР¶РёС‚ РІ СЂСѓРєРµ РїСЂРё СЌС‚РѕРј СЌРєСЂР°РЅ РІРѕРІСЃРµ РЅРµ РјР°Р»РµРЅСЊРєРёР№ РґР»СЏ СЃСЂРµРґРЅРµРіРѕ СЂР°Р·РјРµСЂР° СЂСѓРє РїСЂРѕСЃС‚Рѕ РёРґРµР°Р»СЊРЅС‹Р№;1
Р·Р°С‰РёС‚Р° РѕС‚ РІРѕРґС‹ Рё РїС‹Р»Рё РїРѕ СЃС‚Р°РЅРґР°СЂС‚Сѓ ip  РјРѕР¶РЅРѕ СЃРїРѕРєРѕР№РЅРѕ СЃ РЅРёРј РїР»Р°РІР°С‚СЊ РјС‹С‚СЊ РїРѕРґ РєСЂР°РЅРѕРј Рё РЅРµ Р±РѕСЏС‚СЊСЃСЏ РїРѕРїР°СЃС‚СЊ СЃ РЅРёРј РїРѕРґ РґРѕР¶РґСЊ РµСЃС‚СЊ РґС‹СЂРѕС‡РєР° РїРѕРґ РІРµСЂРµРІРѕС‡РєСѓ РЅР° СЂСѓРєСѓ;1
С…РѕСЂРѕС€Р°СЏ СЃРІРµС‚РѕС‡СѓРІСЃС‚РІРёС‚РµР»СЊРЅР°СЏ РєР°РјРµСЂР°  С„РѕС‚РѕРіСЂР°С„РёСЂСѓРµС‚ СЂРµР°Р»СЊРЅРѕ РЅРµРїР»РѕС…Рѕ РґР°Р¶Рµ РїСЂРё РЅРµРґРѕСЃС‚Р°С‚РѕС‡РЅРѕРј РѕСЃРІРµС‰РµРЅРёРё РїРѕ РєСЂР°Р№РЅРµР№ РјРµСЂРµ РЅР°СЃРєРѕР»СЊРєРѕ СЏ РјРѕРіСѓ СЃСѓРґРёС‚СЊ РїСЂРёР»РѕР¶РµРЅРёРµ РєР°РјРµСЂС‹ Р·Р°РїСѓСЃРєР°РµС‚СЃСЏ Р±С‹СЃС‚СЂРѕ  С€Р°РЅСЃС‹ СѓСЃРїРµС‚СЊ СЃРґРµР»Р°С‚СЊ СЃРЅРёРјРѕРє РѕСЃС‚Р°СЋС‚СЃСЏ;1
СЃСЉРµРјРєР° РІРёРґРµРѕ СЃ РІС‹СЃРѕРєРѕР№ С‡Р°СЃС‚РѕС‚РѕР№ slow motion РёР»Рё СЌС„С„РµРєС‚ Р·Р°РјРµРґР»РµРЅРёСЏ РІСЂРµРјРµРЅРё СЃРѕ Р·РІСѓРєРѕРј  РїРѕСЃР»Рµ СЃСЉРµРјРєРё РјРѕР¶РЅРѕ РІС‹Р±СЂР°С‚СЊ РєР°РєРёРµ СѓС‡Р°СЃС‚РєРё РІРёРґРµРѕ РґРѕР»Р¶РЅС‹ Р±С‹С‚СЊ Р·Р°РјРµРґР»РµРЅС‹;1
Р°РїРїР°СЂР°С‚РЅР°СЏ РєРЅРѕРїРєР° РєР°РјРµСЂС‹ СЃ РїРѕР»СѓРЅР°Р¶Р°С‚РёРµРј РґР»СЏ С„РѕРєСѓСЃРёСЂРѕРІРєРё  РїСЂРѕСЃС‚Рѕ РЅРµР·Р°РјРµРЅРёРјР°СЏ РІРµС‰СЊ РїСЂРё РїРѕРґРІРѕРґРЅРѕР№ СЃСЉРµРјРєРµ РґР° Рё РІРѕРѕР±С‰Рµ РѕС‡РµРЅСЊ СѓРґРѕР±РЅРѕ;1
РґРѕР»РіРѕРµ РІСЂРµРјСЏ СЂР°Р±РѕС‚С‹ РѕС‚ Р±Р°С‚Р°СЂРµРё  Р±РѕР»СЊС€РѕР№ Р°РєРєСѓРјСѓР»СЏС‚РѕСЂ СЃ РєРѕРјРїР°РєС‚РЅС‹Рј СЌРєСЂР°РЅРѕРј РґР°СЋС‚ Рѕ СЃРµР±Рµ Р·РЅР°С‚СЊ РїСЂРё РѕС‡РµРЅСЊ Р°РєС‚РёРІРЅРѕРј РёСЃРїРѕР»СЊР·РѕРІР°РЅРёРё ltewifi РіРµРѕР»РѕРєР°С†РёСЏ СЃРёРЅС…СЂРѕРЅРёР·Р°С†РёСЏ Р°РІС‚РѕРјР°С‚РёС‡РµСЃРєР°СЏ СЏСЂРєРѕСЃС‚СЊ Рє РєРѕРЅС†Сѓ РґРЅСЏ РѕСЃС‚Р°РµС‚СЃСЏ РіРґРµС‚Рѕ С‚СЂРµС‚СЊ РІ Р·Р°РїР°СЃРµ РїСЂРё СѓРјРµСЂРµРЅРЅРѕРј С…РІР°С‚Р°Рµ;1
РІ РѕС‚Р»РёС‡РёРµ РѕС‚ РјРЅРѕРіРёС… СЃРѕРІСЂРµРјРµРЅРЅС‹С… СЃРјР°СЂС‚С„РѕРЅРѕРІ РјРѕР¶РЅРѕ РїРѕСЃС‚Р°РІРёС‚СЊ microsd С„Р»РµС€РєСѓ  РѕС‡РµРЅСЊ РїРѕР»РµР·РЅРѕ СѓС‡РёС‚С‹РІР°СЏ СЃРєРѕР»СЊРєРѕ Р·Р°РЅРёРјР°СЋС‚ С„РѕС‚РѕРіСЂР°С„РёРё Рё РІРёРґРµРѕР·Р°РїРёСЃРё РІСЃРµРіРґР° РјРѕР¶РЅРѕ РґРѕРєСѓРїРёС‚СЊ С„Р»РµС€РєСѓ РїРѕР±РѕР»СЊС€Рµ РµСЃР»Рё РІРґСЂСѓРі С„РѕС‚РѕРіСЂР°С„РёРё РёР· РѕС‚РїСѓСЃРєР° Р·Р°РЅСЏР»Рё РІСЃРµ РјРµСЃС‚Рѕ;1
РґРёРЅР°РјРёРєРё СЂР°СЃРїРѕР»РѕР¶РµРЅС‹ СЃРїРµСЂРµРґРё  Р·РІСѓРє РЅР°РїСЂР°РІР»РµРЅ РїСЂСЏРјРѕ РЅР° С‚РµР±СЏ РїРѕСЃР»Рµ СЌС‚РѕРіРѕ СѓРґРёРІР»СЏРµС€СЊСЃСЏ РєР°Рє РјРѕР¶РЅРѕ Р±С‹Р»Рѕ СЂР°РЅСЊС€Рµ СЃРјРѕС‚СЂРµС‚СЊСЃР»СѓС€Р°С‚СЊ С‡С‚РѕС‚Рѕ РєРѕРіРґР° Р·РІСѓРє РЅР°РїСЂР°РІР»РµРЅ РєСѓРґР°С‚Рѕ РІР±РѕРє РёР»Рё РЅР°Р·Р°Рґ;1
СЂР°Р±РѕС‚Р°РµС‚ Р±С‹СЃС‚СЂРѕ РІСЃРµ Р»РµС‚Р°РµС‚ РЅРёС‡РµРіРѕ РЅРµ С‚РѕСЂРјРѕР·РёС‚;1
 Р±Р°С‚Р°СЂРµСЏ РґРІР° РґРЅСЏ СЃ РёРЅС‚РµСЂРЅРµС‚РѕРј РґРѕ  РґРЅРµР№ РІ СЂРµР¶РёРјРµ Р»РµР¶Сѓ РЅРµРјРЅРѕРіРѕ СЃРјСЃ С€С‚СѓРє  РІ РґРµРЅСЊ Р·РІРѕРЅРєРѕРІ РјРёРЅСѓС‚ 1 РІ РґРµРЅСЊ РїРµСЂРµРґ СЃРЅРѕРј СЃРµСЂС„ РёРЅС‚РµСЂРЅРµС‚Р° РјРёРЅСѓС‚ ;1
РґРёР·Р°Р№РЅ СЂР°Р·РјРµСЂ РєРѕСЂРїСѓСЃР° Рё СЌРєСЂР°РЅР° РєР°С‡РµСЃС‚РІРѕ РјР°С‚РµСЂРёР°Р»РѕРІ СЌРєСЂР°РЅ Р·РІСѓРє РїСЂРѕРёР·РІРѕРґРёС‚РµР»СЊРЅРѕСЃС‚СЊ Р±Р°С‚Р°СЂРµСЏ;1
РєР»Р°СЃСЃРЅС‹Р№ РґРёР·Р°Р№РЅ С€РёРєР°СЂРЅРѕРµ Р¶РµР»РµР·Рѕ;1
СЃРёРјРїР°С‚РёС‡РЅС‹Р№ СЃРЅР°С‡Р°Р»Р° РѕС‡РµРЅСЊ РїРѕРЅСЂР°РІРёР»СЃСЏ РёРіСЂС‹ СЂР°Р±РѕС‚Р°СЋС‚ СЃ С…РѕСЂРѕС€РµР№ РїСЂРѕРёР·РІРѕРґРёС‚РµР»СЊРЅРѕСЃС‚СЊСЋ;1
РјРѕС‰РЅС‹Р№ СѓРґРѕР±РЅС‹Р№ СЌС‚Рѕ РјРѕР№ С‚СЂРµС‚РёР№ С‚РµР»РµС„РѕРЅ РѕС‚ sony РїСЂРµРґС‹РґСѓС‰РёРµ СЂР°Р±РѕС‚Р°Р»Рё РїРѕ  Р»РµС‚ РјРµРЅСЏР»РёСЃСЊ С‚РѕР»СЊРєРѕ РїРѕС‚РѕРјСѓ С‡С‚Рѕ РјРѕСЂР°Р»СЊРЅРѕ СѓСЃС‚Р°СЂРµРІР°Р»Рё;1
Р·Р°СЂСЏРґ РґРµСЂР¶РёС‚ РґРѕР»РіРѕ  РјРёРЅРёРјСѓРј  РґРЅСЏ Р° РµСЃР»Рё С‚РѕР»СЊРєРѕ Р·РІРѕРЅРёС‚СЊ  С‚Рѕ  РґРЅСЏ СЃРїРѕРєРѕР№РЅРѕ;1
 РґРёР°РіРѕРЅР°Р»СЊ СЌРєСЂР°РЅР°  РёСЃРєР°Р» РёРјРµРЅРЅРѕ РєРѕРјРїР°РєС‚РЅС‹Р№;1
 СЃС‚РµСЂРµРѕРґРёРЅР°РјРёРєРё;1
 Р°РІС‚РѕРЅРѕРјРЅРѕСЃС‚СЊ СЂР°Р±РѕС‚С‹ Р±РµР· СЌРЅРµСЂРіРѕСЃР±РµСЂРµРіР°СЋС‰РµРіРѕ СЂРµР¶РёРјР° РґРµСЂР¶РёС‚СЃСЏ РґРѕ  РґРЅРµР№ РєР°Р¶РґС‹Р№ РїРѕ СЃРІРѕРµРјСѓ РёСЃРїРѕР»СЊР·СѓРµС‚;1
 РїРѕРґРґРµСЂР¶РєР° РєР°СЂС‚ РїР°РјСЏС‚Рё;1
 С…РѕСЂРѕС€Р°СЏ РєР°РјРµСЂР°РЅРѕ Рє РІРёРґРµРѕ РЅРµ РѕС‡;1
 РєР°С‡РµСЃС‚РІРѕ СЌРєСЂР°РЅР° СЂР°РЅСЊС€Рµ Р±С‹Р» htc one s;1
РґРѕР»РіРѕ РґРµСЂР¶РёС‚ Р·Р°СЂСЏРґ РїСЂРё Р°РєС‚РёРІРЅРѕРј РёСЃРїРѕР»СЊР·РѕРІР°РЅРёРё РјРѕР± РёРЅС‚РµСЂРЅРµС‚ РёРіСЂС‹ РјСѓР·С‹РєР° РІРёРґРµРѕ вЂ“ РґРµСЂР¶РёС‚ С†РµР»С‹Р№ РґРµРЅСЊ;1
РѕС‡РµРЅСЊ С€СѓСЃС‚СЂС‹Р№ РїРѕР»СЊР·СѓСЋСЃСЊ СѓР¶Рµ С‚СЂРё РіРѕРґР°  РЅРёРєР°РєРёС… РЅР°СЂРµРєР°РЅРёР№;1
С…РѕСЂРѕС€РµРµ Р·РІСѓС‡Р°РЅРёРµ РІ РЅР°СѓС€РЅРёРєР°С…;1
РѕСЃ;1
РєР°С‡РµСЃС‚РІРµРЅРЅС‹Р№ СЌРєСЂР°РЅ  РЅРѕСЃРёР»Р° СЃ РєР»СЋС‡Р°РјРё РјРµР»РѕС‡СЊСЋ РєРёРґР°Р»Р° РІ СЃСѓРјРєСѓ РЅРѕ РЅРёРєР°РєРёС… С†Р°СЂР°РїРёРЅ РЅРµ Р·Р°РјРµС‚РёР»Р° РЅРѕ  СЃРј РЅРµРґРѕСЃС‚Р°С‚РєРё;1
РѕС‡РµРЅСЊ С…РѕСЂРѕС€РёР№ СЌРєСЂР°РЅ РЅР° СЏСЂРєРѕРј СЃРѕР»РЅС†Рµ РѕСЃС‚Р°С‘С‚СЃСЏ С…РѕСЂРѕС€Рѕ С‡РёС‚Р°РµРјС‹Рј;1
РѕС‚Р»РёС‡РЅР°СЏ РєР°РјРµСЂР°;1
РґРѕР»РіРѕ СЂР°Р±РѕС‚Р°РµС‚ РѕС‚ Р±Р°С‚Р°СЂРµРё Р·Р°СЂСЏР¶Р°СЋ СЂР°Р· РІ  РґРЅСЏ СЂР°Р·СЂСЏРґРёС‚СЊ СЃРјР°СЂС‚С„РѕРЅ Р·Р° РґРµРЅСЊ РјРЅРµ РЅРµ СѓРґР°РІР°Р»РѕСЃСЊ РЅРё СЂР°Р·Сѓ РґР°Р¶Рµ РїСЂРё СЃР°РјРѕРј РёРЅС‚РµРЅСЃРёРІРЅРѕРј РёСЃРїРѕР»СЊР·РѕРІР°РЅРёРё;1
